opponent, outcome, home/away, tourn, team1
Buffalo, W, A, 0,St. Bonaventure
Ohio, W, H, 0,St. Bonaventure
Vermont, W, H, 0,St. Bonaventure
South Carolina St., W, H, 0,St. Bonaventure
Siena, L, A, 0,St. Bonaventure
Niagara, W, H, 0,St. Bonaventure
Davidson, W, H, 0,St. Bonaventure
George Mason, W, A, 0,St. Bonaventure
Massachusetts, W, A, 0,St. Bonaventure
Rhode Island, W, H, 0,St. Bonaventure
Duquesne, L, A, 0,St. Bonaventure
Dayton, L, H, 0,St. Bonaventure
VCU, L, A, 0,St. Bonaventure
Richmond, W, H, 0,St. Bonaventure
Saint Joseph's, W, A, 0,St. Bonaventure
Saint Louis, W, H, 0,St. Bonaventure
Fordham, W, A, 0,St. Bonaventure
George Washington, W, H, 0,St. Bonaventure
La Salle, L, A, 0,St. Bonaventure
Dayton, W, A, 0,St. Bonaventure
Duquesne, W, H, 0,St. Bonaventure
Massachusetts, W, H, 0,St. Bonaventure
Saint Joseph's, W, H, 0,St. Bonaventure
Saint Louis, W, A, 0,St. Bonaventure
Davidson, L, N, 1,St. Bonaventure
Wagner, L, H, 1,St. Bonaventure
Montana, L, A, 0,Boise St.
Northern Arizona, W, H, 0,Boise St.
Arizona, L, A, 0,Boise St.
UC Irvine, W, N, 0,Boise St.
Michigan St., L, N, 0,Boise St.
Arizona, L, N, 0,Boise St.
Portland, W, A, 0,Boise St.
Loyola Marymount, W, H, 0,Boise St.
Oregon, W, H, 0,Boise St.
Bradley, W, H, 0,Boise St.
UC Davis, W, H, 0,Boise St.
Colorado St., W, H, 0,Boise St.
Utah St., W, A, 0,Boise St.
Fresno St., W, H, 0,Boise St.
Nevada, W, A, 0,Boise St.
San Diego St., L, H, 0,Boise St.
San Jose St., W, H, 0,Boise St.
Wyoming, W, A, 0,Boise St.
UNLV, L, A, 0,Boise St.
New Mexico, L, H, 0,Boise St.
Utah St., W, H, 0,Boise St.
Air Force, L, A, 0,Boise St.
Colorado St., L, A, 0,Boise St.
Wyoming, W, H, 0,Boise St.
New Mexico, L, A, 0,Boise St.
UNLV, W, H, 0,Boise St.
San Diego St., W, A, 0,Boise St.
Nevada, W, H, 0,Boise St.
San Jose St., L, A, 0,Boise St.
Colorado St., L, N, 1,Boise St.
Richmond, W, A, 0,James Madison
West Virginia, L, A, 0,James Madison
FIU, W, H, 0,James Madison
Oral Roberts, L, H, 0,James Madison
Tennessee Martin, L, H, 0,James Madison
Marshall, W, A, 0,James Madison
Radford, W, A, 0,James Madison
Western Michigan, W, H, 0,James Madison
Marshall, W, H, 0,James Madison
George Mason, W, H, 0,James Madison
East Carolina, W, H, 0,James Madison
Mount St. Mary's, W, H, 0,James Madison
College of Charleston, L, H, 0,James Madison
Delaware, W, A, 0,James Madison
Elon, L, H, 0,James Madison
Towson, W, H, 0,James Madison
Northeastern, W, A, 0,James Madison
Hofstra, W, A, 0,James Madison
Drexel, W, H, 0,James Madison
Elon, W, A, 0,James Madison
UNC Wilmington, L, H, 0,James Madison
William & Mary, L, A, 0,James Madison
Drexel, W, A, 0,James Madison
Hofstra, W, H, 0,James Madison
College of Charleston, W, A, 0,James Madison
UNC Wilmington, L, A, 0,James Madison
Northeastern, L, H, 0,James Madison
Delaware, W, H, 0,James Madison
Towson, L, A, 0,James Madison
William & Mary, W, H, 0,James Madison
William & Mary, L, N, 1,James Madison
Canisius, W, H, 0,Hofstra
Florida St., W, N, 0,Hofstra
South Carolina, L, N, 0,Hofstra
Indiana St., L, N, 0,Hofstra
St. Bonaventure, W, A, 0,Hofstra
La Salle, W, A, 0,Hofstra
Appalachian St., W, H, 0,Hofstra
Siena, L, A, 0,Hofstra
Stony Brook, L, A, 0,Hofstra
Florida Atlantic, W, H, 0,Hofstra
Sacred Heart, W, H, 0,Hofstra
Delaware, W, H, 0,Hofstra
Towson, W, A, 0,Hofstra
College of Charleston, L, A, 0,Hofstra
Elon, W, A, 0,Hofstra
Drexel, W, H, 0,Hofstra
James Madison, L, H, 0,Hofstra
Northeastern, W, A, 0,Hofstra
William & Mary, W, H, 0,Hofstra
Elon, W, H, 0,Hofstra
Drexel, W, A, 0,Hofstra
UNC Wilmington, L, H, 0,Hofstra
James Madison, L, A, 0,Hofstra
William & Mary, W, A, 0,Hofstra
Delaware, W, A, 0,Hofstra
Towson, W, H, 0,Hofstra
Northeastern, W, H, 0,Hofstra
UNC Wilmington, W, A, 0,Hofstra
College of Charleston, W, H, 0,Hofstra
Drexel, W, N, 1,Hofstra
William & Mary, W, N, 1,Hofstra
UNC Wilmington, L, N, 1,Hofstra
George Washington, L, A, 1,Hofstra
Sacramento St., L, H, 0,Arizona St.
Belmont, W, H, 0,Arizona St.
Kennesaw St., W, H, 0,Arizona St.
North Carolina St., W, N, 0,Arizona St.
Marquette, L, N, 0,Arizona St.
UC Santa Barbara, W, H, 0,Arizona St.
Creighton, W, A, 0,Arizona St.
Texas A&M, W, H, 0,Arizona St.
Kentucky, L, A, 0,Arizona St.
UNLV, W, A, 0,Arizona St.
Houston Baptist, W, H, 0,Arizona St.
Stephen F. Austin, W, H, 0,Arizona St.
Cal St. Bakersfield, W, H, 0,Arizona St.
Arizona, L, H, 0,Arizona St.
USC, L, A, 0,Arizona St.
UCLA, L, A, 0,Arizona St.
Washington St., W, H, 0,Arizona St.
Washington, L, H, 0,Arizona St.
California, L, A, 0,Arizona St.
Stanford, L, A, 0,Arizona St.
Oregon St., W, H, 0,Arizona St.
Oregon, L, H, 0,Arizona St.
Washington, L, A, 0,Arizona St.
Washington St., W, A, 0,Arizona St.
USC, W, H, 0,Arizona St.
UCLA, L, H, 0,Arizona St.
Arizona, L, A, 0,Arizona St.
Utah, L, A, 0,Arizona St.
Colorado, L, A, 0,Arizona St.
Stanford, W, H, 0,Arizona St.
California, L, H, 0,Arizona St.
Oregon St., L, N, 1,Arizona St.
Vanderbilt, L, A, 0,Stony Brook
Western Kentucky, L, A, 0,Stony Brook
Loyola MD, W, A, 0,Stony Brook
Princeton, W, H, 0,Stony Brook
Notre Dame, L, A, 0,Stony Brook
Northeastern, L, A, 0,Stony Brook
American, W, A, 0,Stony Brook
Hofstra, W, H, 0,Stony Brook
Lehigh, W, A, 0,Stony Brook
NJIT, W, A, 0,Stony Brook
Columbia, W, H, 0,Stony Brook
Binghamton, W, A, 0,Stony Brook
UMass Lowell, W, H, 0,Stony Brook
UMBC, W, H, 0,Stony Brook
New Hampshire, W, A, 0,Stony Brook
Hartford, W, A, 0,Stony Brook
Albany, W, H, 0,Stony Brook
Maine, W, H, 0,Stony Brook
Vermont, W, A, 0,Stony Brook
Binghamton, W, H, 0,Stony Brook
UMass Lowell, W, A, 0,Stony Brook
Hartford, W, H, 0,Stony Brook
UMBC, W, A, 0,Stony Brook
New Hampshire, W, H, 0,Stony Brook
Albany, L, A, 0,Stony Brook
Maine, W, A, 0,Stony Brook
Vermont, L, H, 0,Stony Brook
UMBC, W, H, 1,Stony Brook
Hartford, W, H, 1,Stony Brook
Vermont, W, H, 1,Stony Brook
Kentucky, L, N, 2,Stony Brook
UCLA, W, A, 0,Monmouth
USC, L, A, 0,Monmouth
Drexel, W, A, 0,Monmouth
Notre Dame, W, N, 0,Monmouth
Dayton, L, N, 0,Monmouth
USC, W, N, 0,Monmouth
Canisius, L, A, 0,Monmouth
Niagara, W, A, 0,Monmouth
Wagner, W, H, 0,Monmouth
Georgetown, W, A, 0,Monmouth
Rutgers, W, A, 0,Monmouth
Cornell, W, A, 0,Monmouth
Army, L, A, 0,Monmouth
Canisius, W, H, 0,Monmouth
Quinnipiac, W, H, 0,Monmouth
Fairfield, W, A, 0,Monmouth
Iona, W, A, 0,Monmouth
Siena, W, H, 0,Monmouth
Manhattan, L, A, 0,Monmouth
Marist, W, H, 0,Monmouth
Quinnipiac, W, A, 0,Monmouth
Saint Peter's, W, H, 0,Monmouth
Siena, W, A, 0,Monmouth
Fairfield, W, H, 0,Monmouth
Marist, W, A, 0,Monmouth
Rider, W, A, 0,Monmouth
Manhattan, W, H, 0,Monmouth
Iona, L, H, 0,Monmouth
Saint Peter's, W, A, 0,Monmouth
Rider, W, H, 0,Monmouth
Niagara, W, H, 0,Monmouth
Rider, W, N, 1,Monmouth
Fairfield, W, N, 1,Monmouth
Iona, L, N, 1,Monmouth
Bucknell, W, H, 1,Monmouth
George Washington, L, H, 1,Monmouth
Kennesaw St., W, H, 0,Alabama
Dayton, L, A, 0,Alabama
Louisiana Lafayette, W, H, 0,Alabama
Xavier, L, N, 0,Alabama
Wichita St., W, N, 0,Alabama
Notre Dame, W, N, 0,Alabama
Southern Miss, W, A, 0,Alabama
Clemson, W, A, 0,Alabama
Winthrop, W, H, 0,Alabama
Oregon, L, H, 0,Alabama
Jacksonville St., W, H, 0,Alabama
Norfolk St., W, H, 0,Alabama
Mississippi, L, A, 0,Alabama
Kentucky, L, H, 0,Alabama
South Carolina, W, H, 0,Alabama
Vanderbilt, L, A, 0,Alabama
Auburn, L, A, 0,Alabama
LSU, L, H, 0,Alabama
Tennessee, W, H, 0,Alabama
South Carolina, L, A, 0,Alabama
Mississippi St., W, A, 0,Alabama
Missouri, W, H, 0,Alabama
Texas A&M, W, H, 0,Alabama
Florida, W, A, 0,Alabama
LSU, W, A, 0,Alabama
Mississippi St., L, H, 0,Alabama
Kentucky, L, A, 0,Alabama
Auburn, W, H, 0,Alabama
Arkansas, L, H, 0,Alabama
Georgia, L, A, 0,Alabama
Mississippi, W, N, 1,Alabama
Kentucky, L, N, 1,Alabama
Creighton, L, A, 1,Alabama
Belmont, L, H, 0,Marquette
IUPUI, W, H, 0,Marquette
Iowa, L, H, 0,Marquette
LSU, W, N, 0,Marquette
Arizona St., W, N, 0,Marquette
Jackson St., W, H, 0,Marquette
Grambling St., W, H, 0,Marquette
Maine, W, H, 0,Marquette
San Jose St., W, H, 0,Marquette
Wisconsin, W, A, 0,Marquette
Chicago St., W, H, 0,Marquette
Presbyterian, W, H, 0,Marquette
Seton Hall, L, H, 0,Marquette
Georgetown, L, A, 0,Marquette
Providence, W, A, 0,Marquette
St. John's, W, H, 0,Marquette
Villanova, L, A, 0,Marquette
Xavier, L, H, 0,Marquette
DePaul, L, H, 0,Marquette
St. John's, W, A, 0,Marquette
Stetson, W, H, 0,Marquette
Butler, W, H, 0,Marquette
Seton Hall, L, A, 0,Marquette
Xavier, L, A, 0,Marquette
Providence, W, H, 0,Marquette
Creighton, L, H, 0,Marquette
DePaul, W, A, 0,Marquette
Creighton, W, A, 0,Marquette
Villanova, L, H, 0,Marquette
Georgetown, W, H, 0,Marquette
Butler, L, A, 0,Marquette
St. John's, W, A, 1,Marquette
Xavier, L, N, 1,Marquette
Tennessee Martin, W, H, 0,Oklahoma St.
Arkansas Pine Bluff, W, H, 0,Oklahoma St.
Towson, W, N, 0,Oklahoma St.
George Mason, L, N, 0,Oklahoma St.
Long Beach St., W, N, 0,Oklahoma St.
Long Beach St., W, H, 0,Oklahoma St.
Tulsa, L, H, 0,Oklahoma St.
Missouri St., L, H, 0,Oklahoma St.
Minnesota, W, N, 0,Oklahoma St.
Longwood, W, H, 0,Oklahoma St.
Florida, L, N, 0,Oklahoma St.
UMKC, W, H, 0,Oklahoma St.
TCU, W, H, 0,Oklahoma St.
Baylor, L, A, 0,Oklahoma St.
West Virginia, L, A, 0,Oklahoma St.
Oklahoma, L, H, 0,Oklahoma St.
Texas, L, A, 0,Oklahoma St.
Kansas, W, H, 0,Oklahoma St.
Kansas St., L, A, 0,Oklahoma St.
Baylor, L, H, 0,Oklahoma St.
Auburn, W, A, 0,Oklahoma St.
Texas Tech, L, A, 0,Oklahoma St.
Iowa St., L, H, 0,Oklahoma St.
TCU, L, A, 0,Oklahoma St.
Kansas St., W, H, 0,Oklahoma St.
Kansas, L, A, 0,Oklahoma St.
Texas Tech, L, H, 0,Oklahoma St.
Oklahoma, L, A, 0,Oklahoma St.
West Virginia, L, H, 0,Oklahoma St.
Iowa St., L, A, 0,Oklahoma St.
Texas, L, H, 0,Oklahoma St.
Kansas St., L, A, 1,Oklahoma St.
James Madison, L, H, 0,Richmond
Stetson, W, H, 0,Richmond
Wake Forest, W, A, 0,Richmond
Bethune Cookman, W, H, 0,Richmond
West Virginia, L, N, 0,Richmond
California, W, N, 0,Richmond
Florida, L, A, 0,Richmond
Northern Iowa, W, H, 0,Richmond
Longwood, W, H, 0,Richmond
Old Dominion, W, H, 0,Richmond
Presbyterian, W, H, 0,Richmond
Texas Tech, L, A, 0,Richmond
Saint Joseph's, L, H, 0,Richmond
Rhode Island, L, A, 0,Richmond
Fordham, W, A, 0,Richmond
La Salle, W, H, 0,Richmond
VCU, L, H, 0,Richmond
Davidson, L, H, 0,Richmond
George Washington, W, A, 0,Richmond
St. Bonaventure, L, A, 0,Richmond
George Mason, L, H, 0,Richmond
Massachusetts, W, H, 0,Richmond
Saint Louis, W, A, 0,Richmond
Fordham, W, H, 0,Richmond
Davidson, L, A, 0,Richmond
VCU, L, A, 0,Richmond
George Washington, L, H, 0,Richmond
Duquesne, W, A, 0,Richmond
Dayton, L, H, 0,Richmond
George Mason, L, A, 0,Richmond
Fordham, W, N, 1,Richmond
Dayton, L, N, 1,Richmond
Niagara, W, H, 0,Old Dominion
Buffalo, W, H, 0,Old Dominion
Morgan St., W, H, 0,Old Dominion
Purdue, L, N, 0,Old Dominion
Saint Joseph's, L, N, 0,Old Dominion
VCU, L, A, 0,Old Dominion
William & Mary, L, A, 0,Old Dominion
Delaware St., W, H, 0,Old Dominion
Georgia St., L, A, 0,Old Dominion
Richmond, L, A, 0,Old Dominion
Maryland Eastern Shore, W, H, 0,Old Dominion
Rhode Island, W, H, 0,Old Dominion
Norfolk St., W, H, 0,Old Dominion
Charlotte, W, H, 0,Old Dominion
Louisiana Tech, W, A, 0,Old Dominion
Southern Miss, L, A, 0,Old Dominion
UAB, L, H, 0,Old Dominion
Middle Tennessee, L, H, 0,Old Dominion
Western Kentucky, W, H, 0,Old Dominion
Marshall, L, H, 0,Old Dominion
Florida Atlantic, W, A, 0,Old Dominion
FIU, W, A, 0,Old Dominion
Charlotte, W, A, 0,Old Dominion
North Texas, W, H, 0,Old Dominion
Rice, L, H, 0,Old Dominion
Western Kentucky, W, A, 0,Old Dominion
Marshall, L, A, 0,Old Dominion
UTEP, W, H, 0,Old Dominion
UTSA, W, H, 0,Old Dominion
North Texas, W, A, 0,Old Dominion
Rice, W, A, 0,Old Dominion
Florida Atlantic, W, N, 1,Old Dominion
Louisiana Tech, W, N, 1,Old Dominion
Western Kentucky, W, N, 1,Old Dominion
Middle Tennessee, L, N, 1,Old Dominion
Tennessee Tech, W, N, 1,Old Dominion
UC Santa Barbara, W, N, 1,Old Dominion
Oakland, W, N, 1,Old Dominion
Green Bay, W, H, 0,Stanford
Charleston Southern, W, H, 0,Stanford
SMU, L, H, 0,Stanford
Saint Mary's, L, A, 0,Stanford
Villanova, L, A, 0,Stanford
Arkansas, W, N, 0,Stanford
Dartmouth, W, H, 0,Stanford
DePaul, W, H, 0,Stanford
Texas, L, H, 0,Stanford
Sacramento St., W, H, 0,Stanford
Utah, W, H, 0,Stanford
Colorado, L, H, 0,Stanford
Oregon St., W, A, 0,Stanford
Oregon, L, A, 0,Stanford
California, W, H, 0,Stanford
Arizona, L, H, 0,Stanford
Arizona St., W, H, 0,Stanford
Colorado, L, A, 0,Stanford
Utah, L, A, 0,Stanford
California, L, A, 0,Stanford
Oregon St., L, H, 0,Stanford
Oregon, W, H, 0,Stanford
Washington St., W, A, 0,Stanford
Washington, L, A, 0,Stanford
USC, W, H, 0,Stanford
UCLA, W, H, 0,Stanford
Arizona St., L, A, 0,Stanford
Arizona, L, A, 0,Stanford
Washington, L, N, 1,Stanford
Fordham, W, H, 0,UT Arlington
Louisiana Tech, L, A, 0,UT Arlington
Ohio St., W, A, 0,UT Arlington
Memphis, W, A, 0,UT Arlington
Grambling St., W, H, 0,UT Arlington
Rice, W, A, 0,UT Arlington
Texas, L, A, 0,UT Arlington
North Texas, W, H, 0,UT Arlington
UTEP, W, A, 0,UT Arlington
Bradley, W, H, 0,UT Arlington
Georgia St., W, H, 0,UT Arlington
Georgia Southern, W, H, 0,UT Arlington
Appalachian St., W, A, 0,UT Arlington
Troy, W, A, 0,UT Arlington
South Alabama, L, A, 0,UT Arlington
Arkansas St., W, H, 0,UT Arlington
Arkansas Little Rock, L, H, 0,UT Arlington
Louisiana Monroe, L, A, 0,UT Arlington
Louisiana Lafayette, L, A, 0,UT Arlington
Georgia Southern, L, A, 0,UT Arlington
Georgia St., W, A, 0,UT Arlington
Texas St., W, A, 0,UT Arlington
Appalachian St., W, H, 0,UT Arlington
Louisiana Lafayette, W, H, 0,UT Arlington
Louisiana Monroe, L, H, 0,UT Arlington
Arkansas Little Rock, L, A, 0,UT Arlington
Arkansas St., W, A, 0,UT Arlington
Texas St., W, H, 0,UT Arlington
South Alabama, W, H, 0,UT Arlington
Troy, W, H, 0,UT Arlington
Texas St., W, N, 1,UT Arlington
Louisiana Monroe, L, N, 1,UT Arlington
Savannah St., W, A, 1,UT Arlington
NJIT, L, A, 1,UT Arlington
UNC Asheville, W, H, 0,Tennessee
Georgia Tech, L, A, 0,Tennessee
Marshall, W, H, 0,Tennessee
Gardner Webb, W, H, 0,Tennessee
Army, W, H, 0,Tennessee
George Washington, L, N, 0,Tennessee
Nebraska, L, N, 0,Tennessee
Butler, L, A, 0,Tennessee
Florida Atlantic, W, H, 0,Tennessee
Gonzaga, L, A, 0,Tennessee
East Tennessee St., W, H, 0,Tennessee
Tennessee St., W, H, 0,Tennessee
Auburn, L, A, 0,Tennessee
Florida, W, H, 0,Tennessee
Texas A&M, L, H, 0,Tennessee
Georgia, L, A, 0,Tennessee
Mississippi St., W, A, 0,Tennessee
Vanderbilt, L, H, 0,Tennessee
South Carolina, W, H, 0,Tennessee
Alabama, L, A, 0,Tennessee
TCU, L, A, 0,Tennessee
Kentucky, W, H, 0,Tennessee
Arkansas, L, A, 0,Tennessee
Auburn, W, H, 0,Tennessee
Missouri, L, A, 0,Tennessee
Kentucky, L, A, 0,Tennessee
LSU, W, H, 0,Tennessee
South Carolina, L, A, 0,Tennessee
Arkansas, L, H, 0,Tennessee
Vanderbilt, L, A, 0,Tennessee
Mississippi, L, H, 0,Tennessee
Auburn, W, N, 1,Tennessee
Vanderbilt, W, N, 1,Tennessee
LSU, L, N, 1,Tennessee
Valparaiso, L, A, 0,Iona
Oregon St., L, A, 0,Iona
Delaware, W, H, 0,Iona
Fairfield, W, H, 0,Iona
Marist, W, A, 0,Iona
Tulsa, L, A, 0,Iona
Texas Southern, W, H, 0,Iona
Rhode Island, L, A, 0,Iona
UC Santa Barbara, L, N, 0,Iona
Akron, L, N, 0,Iona
Drexel, W, H, 0,Iona
Quinnipiac, W, A, 0,Iona
Niagara, W, H, 0,Iona
Rider, W, H, 0,Iona
Marist, W, H, 0,Iona
Monmouth, L, H, 0,Iona
Rider, L, A, 0,Iona
Saint Peter's, W, H, 0,Iona
Fairfield, L, A, 0,Iona
Manhattan, W, H, 0,Iona
Saint Peter's, W, A, 0,Iona
Canisius, W, A, 0,Iona
Niagara, W, A, 0,Iona
Siena, L, H, 0,Iona
Quinnipiac, W, H, 0,Iona
Monmouth, W, A, 0,Iona
Siena, W, A, 0,Iona
Manhattan, W, A, 0,Iona
Canisius, W, H, 0,Iona
Canisius, W, N, 1,Iona
Siena, W, A, 1,Iona
Monmouth, W, N, 1,Iona
Iowa St., L, N, 2,Iona
Nebraska Omaha, W, A, 0,UC Santa Barbara
California, L, A, 0,UC Santa Barbara
Oregon St., L, H, 0,UC Santa Barbara
San Francisco, W, A, 0,UC Santa Barbara
Arizona St., L, A, 0,UC Santa Barbara
USC, L, H, 0,UC Santa Barbara
South Dakota St., L, A, 0,UC Santa Barbara
Vermont, L, A, 0,UC Santa Barbara
Akron, L, N, 0,UC Santa Barbara
Iona, W, N, 0,UC Santa Barbara
Washington, W, A, 0,UC Santa Barbara
Seattle, W, A, 0,UC Santa Barbara
Hawaii, L, A, 0,UC Santa Barbara
Cal Poly, W, A, 0,UC Santa Barbara
UC Irvine, L, H, 0,UC Santa Barbara
Long Beach St., L, H, 0,UC Santa Barbara
Cal St. Northridge, W, H, 0,UC Santa Barbara
Long Beach St., L, A, 0,UC Santa Barbara
UC Irvine, W, A, 0,UC Santa Barbara
Hawaii, L, H, 0,UC Santa Barbara
Cal St. Fullerton, W, H, 0,UC Santa Barbara
UC Davis, W, A, 0,UC Santa Barbara
UC Riverside, W, A, 0,UC Santa Barbara
UC Davis, W, H, 0,UC Santa Barbara
Cal St. Northridge, W, A, 0,UC Santa Barbara
Cal St. Fullerton, W, A, 0,UC Santa Barbara
UC Riverside, W, H, 0,UC Santa Barbara
Cal Poly, W, H, 0,UC Santa Barbara
UC Davis, W, N, 1,UC Santa Barbara
Hawaii, L, N, 1,UC Santa Barbara
Northern Illinois, W, N, 1,UC Santa Barbara
Old Dominion, L, N, 1,UC Santa Barbara
UCF, W, H, 0,Davidson
College of Charleston, W, H, 0,Davidson
Mercer, W, H, 0,Davidson
Charlotte, W, A, 0,Davidson
North Carolina, L, A, 0,Davidson
Eastern Washington, W, H, 0,Davidson
Western Carolina, W, H, 0,Davidson
Pittsburgh, L, N, 0,Davidson
Morehead St., W, H, 0,Davidson
California, L, A, 0,Davidson
St. Bonaventure, L, A, 0,Davidson
Duquesne, W, H, 0,Davidson
George Mason, W, H, 0,Davidson
Dayton, L, A, 0,Davidson
Massachusetts, W, H, 0,Davidson
Saint Louis, L, A, 0,Davidson
Richmond, W, A, 0,Davidson
VCU, L, H, 0,Davidson
George Washington, L, A, 0,Davidson
Duquesne, W, A, 0,Davidson
La Salle, W, H, 0,Davidson
George Mason, L, A, 0,Davidson
Richmond, W, H, 0,Davidson
Saint Joseph's, W, H, 0,Davidson
Rhode Island, W, H, 0,Davidson
Fordham, L, A, 0,Davidson
VCU, L, A, 0,Davidson
George Washington, W, H, 0,Davidson
La Salle, W, N, 1,Davidson
St. Bonaventure, W, N, 1,Davidson
VCU, L, N, 1,Davidson
Florida St., L, A, 1,Davidson
BYU, W, H, 0,Long Beach St.
Seton Hall, W, N, 0,Long Beach St.
Virginia, L, N, 0,Long Beach St.
Oklahoma St., L, N, 0,Long Beach St.
Oklahoma St., L, A, 0,Long Beach St.
San Diego St., L, H, 0,Long Beach St.
Colorado St., W, A, 0,Long Beach St.
New Mexico St., W, H, 0,Long Beach St.
UCLA, L, A, 0,Long Beach St.
Pepperdine, L, A, 0,Long Beach St.
Oregon, L, A, 0,Long Beach St.
Arizona, L, A, 0,Long Beach St.
Duke, L, A, 0,Long Beach St.
Cal St. Northridge, W, A, 0,Long Beach St.
UC Davis, W, H, 0,Long Beach St.
UC Irvine, L, H, 0,Long Beach St.
Cal Poly, L, A, 0,Long Beach St.
UC Santa Barbara, W, A, 0,Long Beach St.
UC Riverside, L, A, 0,Long Beach St.
UC Santa Barbara, W, H, 0,Long Beach St.
Hawaii, W, A, 0,Long Beach St.
Cal St. Northridge, W, H, 0,Long Beach St.
Cal Poly, W, H, 0,Long Beach St.
UC Davis, W, A, 0,Long Beach St.
Cal St. Fullerton, W, H, 0,Long Beach St.
UC Irvine, L, A, 0,Long Beach St.
UC Riverside, W, H, 0,Long Beach St.
Cal St. Fullerton, W, A, 0,Long Beach St.
Hawaii, W, H, 0,Long Beach St.
UC Riverside, W, N, 1,Long Beach St.
UC Irvine, W, N, 1,Long Beach St.
Hawaii, L, N, 1,Long Beach St.
Washington, L, A, 1,Long Beach St.
Pepperdine, W, H, 0,Fresno St.
Lamar, W, H, 0,Fresno St.
San Francisco, W, H, 0,Fresno St.
Rice, W, A, 0,Fresno St.
Delaware St., W, H, 0,Fresno St.
Oregon, L, A, 0,Fresno St.
Cal Poly, L, A, 0,Fresno St.
Arizona, L, A, 0,Fresno St.
Pacific, W, H, 0,Fresno St.
Cal St. Bakersfield, W, H, 0,Fresno St.
Evansville, L, H, 0,Fresno St.
UNLV, W, A, 0,Fresno St.
New Mexico, L, H, 0,Fresno St.
Nevada, W, H, 0,Fresno St.
Boise St., L, A, 0,Fresno St.
San Jose St., W, H, 0,Fresno St.
San Diego St., L, A, 0,Fresno St.
Air Force, W, A, 0,Fresno St.
Wyoming, W, H, 0,Fresno St.
San Jose St., L, A, 0,Fresno St.
UNLV, W, H, 0,Fresno St.
San Diego St., W, H, 0,Fresno St.
Nevada, L, A, 0,Fresno St.
Wyoming, W, A, 0,Fresno St.
Utah St., W, H, 0,Fresno St.
Air Force, W, H, 0,Fresno St.
New Mexico, W, A, 0,Fresno St.
Colorado St., W, H, 0,Fresno St.
Utah St., W, A, 0,Fresno St.
UNLV, W, A, 1,Fresno St.
Colorado St., W, N, 1,Fresno St.
San Diego St., W, N, 1,Fresno St.
Utah, L, N, 2,Fresno St.
Georgia, W, A, 0,Chattanooga
Illinois, W, A, 0,Chattanooga
Iowa St., L, A, 0,Chattanooga
Alabama St., W, N, 0,Chattanooga
Jacksonville St., W, N, 0,Chattanooga
Louisiana Monroe, L, A, 0,Chattanooga
Dayton, W, A, 0,Chattanooga
Tennessee Tech, W, H, 0,Chattanooga
Kennesaw St., W, H, 0,Chattanooga
Radford, W, H, 0,Chattanooga
Lipscomb, W, A, 0,Chattanooga
The Citadel, W, A, 0,Chattanooga
Mercer, W, H, 0,Chattanooga
Furman, L, A, 0,Chattanooga
Wofford, W, A, 0,Chattanooga
Western Carolina, W, H, 0,Chattanooga
East Tennessee St., W, H, 0,Chattanooga
UNC Greensboro, W, A, 0,Chattanooga
Samford, W, A, 0,Chattanooga
The Citadel, W, H, 0,Chattanooga
Wofford, W, H, 0,Chattanooga
Furman, W, H, 0,Chattanooga
Mercer, W, A, 0,Chattanooga
Western Carolina, L, A, 0,Chattanooga
East Tennessee St., W, A, 0,Chattanooga
VMI, W, H, 0,Chattanooga
UNC Greensboro, L, H, 0,Chattanooga
Samford, W, H, 0,Chattanooga
VMI, W, A, 0,Chattanooga
Samford, W, N, 1,Chattanooga
Western Carolina, W, N, 1,Chattanooga
East Tennessee St., W, N, 1,Chattanooga
Indiana, L, N, 2,Chattanooga
Idaho, W, H, 0,Cal St. Bakersfield
Wyoming, L, A, 0,Cal St. Bakersfield
Saint Mary's, L, A, 0,Cal St. Bakersfield
Idaho, L, A, 0,Cal St. Bakersfield
Northern Arizona, W, H, 0,Cal St. Bakersfield
South Dakota, W, A, 0,Cal St. Bakersfield
Dartmouth, W, H, 0,Cal St. Bakersfield
Fresno St., L, A, 0,Cal St. Bakersfield
Portland St., W, H, 0,Cal St. Bakersfield
Arizona St., L, A, 0,Cal St. Bakersfield
Morgan St., W, H, 0,Cal St. Bakersfield
UC Riverside, W, A, 0,Cal St. Bakersfield
UMKC, W, A, 0,Cal St. Bakersfield
Chicago St., W, A, 0,Cal St. Bakersfield
Seattle, W, A, 0,Cal St. Bakersfield
UT Rio Grande Valley, W, H, 0,Cal St. Bakersfield
New Mexico St., L, H, 0,Cal St. Bakersfield
Grand Canyon, L, A, 0,Cal St. Bakersfield
Utah Valley, W, A, 0,Cal St. Bakersfield
UMKC, W, H, 0,Cal St. Bakersfield
Chicago St., W, H, 0,Cal St. Bakersfield
Utah Valley, W, H, 0,Cal St. Bakersfield
New Mexico St., L, A, 0,Cal St. Bakersfield
UT Rio Grande Valley, W, A, 0,Cal St. Bakersfield
Grand Canyon, W, H, 0,Cal St. Bakersfield
Seattle, W, H, 0,Cal St. Bakersfield
Chicago St., W, N, 1,Cal St. Bakersfield
Seattle, W, N, 1,Cal St. Bakersfield
New Mexico St., W, N, 1,Cal St. Bakersfield
Oklahoma, L, A, 2,Cal St. Bakersfield
Houston Baptist, W, H, 0,New Mexico St.
