opponent, outcome, home/away, team1
Arkansas, L, A,Missouri
Florida, W, H,Missouri
Kentucky, L, A,Missouri
South Carolina, W, A,Missouri
LSU, W, H,Missouri
Arkansas, W, H,Missouri
Tennessee, L, A,Missouri
Texas A&M, W, N,Missouri
Mississippi, L, N,Missouri
Colorado St., L, N,Missouri
Colgate, W, H,Marquette
Southeastern Louisiana, W, H,Marquette
Butler, L, N,Marquette
Mississippi St., W, N,Marquette
USC, W, N,Marquette
UMBC, W, H,Marquette
Florida, L, A,Marquette
Wisconsin, W, H,Marquette
Savannah St., W, H,Marquette
Green Bay, L, A,Marquette
LSU, W, H,Marquette
North Carolina Central, W, H,Marquette
Connecticut, W, H,Marquette
Georgetown, W, H,Marquette
Pittsburgh, W, A,Marquette
Seton Hall, W, H,Marquette
Cincinnati, L, A,Marquette
Providence, W, H,Marquette
South Florida, W, H,Marquette
Louisville, L, A,Marquette
South Florida, W, A,Marquette
DePaul, W, H,Marquette
Georgetown, L, A,Marquette
Pittsburgh, W, H,Marquette
Seton Hall, W, A,Marquette
Villanova, L, A,Marquette
Syracuse, W, H,Marquette
Notre Dame, W, H,Marquette
Rutgers, W, A,Marquette
St. John's, W, A,Marquette
Notre Dame, L, N,Marquette
Davidson, W, N,Marquette
Butler, W, N,Marquette
Miami FL, W, N,Marquette
Syracuse, L, N,Marquette
North Dakota, W, H,Kansas St.
Lamar, W, H,Kansas St.
North Florida, W, H,Kansas St.
Delaware, W, N,Kansas St.
Michigan, L, N,Kansas St.
USC Upstate, W, H,Kansas St.
George Washington, W, A,Kansas St.
Gonzaga, L, A,Kansas St.
Texas Southern, W, H,Kansas St.
Florida, W, H,Kansas St.
UMKC, W, H,Kansas St.
South Dakota, W, H,Kansas St.
Oklahoma St., W, H,Kansas St.
West Virginia, W, A,Kansas St.
TCU, W, A,Kansas St.
Oklahoma, W, H,Kansas St.
Kansas, L, H,Kansas St.
Iowa St., L, A,Kansas St.
Texas, W, H,Kansas St.
Oklahoma, W, A,Kansas St.
Texas Tech, W, A,Kansas St.
Iowa St., W, H,Kansas St.
Kansas, L, A,Kansas St.
Baylor, W, H,Kansas St.
West Virginia, W, H,Kansas St.
Texas, W, A,Kansas St.
Texas Tech, W, H,Kansas St.
Baylor, W, A,Kansas St.
TCU, W, H,Kansas St.
Oklahoma St., L, A,Kansas St.
Texas, W, N,Kansas St.
Oklahoma St., W, N,Kansas St.
Kansas, L, N,Kansas St.
La Salle, L, N,Kansas St.
Lehigh, W, H,Baylor
Jackson St., W, H,Baylor
Boston College, W, N,Baylor
Colorado, L, N,Baylor
St. John's, W, N,Baylor
College of Charleston, L, H,Baylor
Kentucky, W, A,Baylor
Northwestern, L, H,Baylor
Lamar, W, H,Baylor
USC Upstate, W, H,Baylor
BYU, W, H,Baylor
Gonzaga, L, A,Baylor
Texas, W, H,Baylor
Texas Tech, W, A,Baylor
TCU, W, H,Baylor
Kansas, L, A,Baylor
Oklahoma St., W, H,Baylor
TCU, W, A,Baylor
Oklahoma, L, H,Baylor
Iowa St., L, A,Baylor
Oklahoma St., L, A,Baylor
Texas Tech, W, H,Baylor
West Virginia, W, H,Baylor
Kansas St., L, A,Baylor
Iowa St., L, H,Baylor
Oklahoma, L, A,Baylor
West Virginia, W, A,Baylor
Kansas St., L, H,Baylor
Texas, L, A,Baylor
Kansas, W, H,Baylor
Oklahoma St., L, N,Baylor
Long Beach St., W, H,Baylor
Arizona St., W, H,Baylor
Providence, W, H,Baylor
BYU, W, N,Baylor
Iowa, W, N,Baylor
Texas Pan American, W, H,Iowa
Central Michigan, W, H,Iowa
Howard, W, H,Iowa
Gardner Webb, W, H,Iowa
Western Kentucky, W, N,Iowa
Wichita St., L, N,Iowa
Virginia Tech, L, A,Iowa
Texas A&M Corpus Chris, W, H,Iowa
South Dakota, W, H,Iowa
Iowa St., W, H,Iowa
Northern Iowa, W, N,Iowa
South Carolina St., W, H,Iowa
Coppin St., W, H,Iowa
Indiana, L, H,Iowa
Michigan, L, A,Iowa
Michigan St., L, H,Iowa
Northwestern, W, A,Iowa
Wisconsin, W, H,Iowa
Ohio St., L, A,Iowa
Purdue, L, A,Iowa
Penn St., W, H,Iowa
Minnesota, L, A,Iowa
Wisconsin, L, A,Iowa
Northwestern, W, H,Iowa
Penn St., W, A,Iowa
Minnesota, W, H,Iowa
Nebraska, L, A,Iowa
Purdue, W, H,Iowa
Indiana, L, A,Iowa
Illinois, W, H,Iowa
Nebraska, W, H,Iowa
Northwestern, W, A,Iowa
Michigan St., L, N,Iowa
Indiana St., W, H,Iowa
Stony Brook, W, H,Iowa
Virginia, W, A,Iowa
Maryland, W, N,Iowa
Baylor, L, N,Iowa
Southern, W, H,Iowa St.
Alabama A&M, W, H,Iowa St.
Campbell, W, H,Iowa St.
North Carolina A&T, W, H,Iowa St.
Cincinnati, L, N,Iowa St.
UNLV, L, A,Iowa St.
BYU, W, H,Iowa St.
Florida Gulf Coast, W, H,Iowa St.
Iowa, L, A,Iowa St.
Nebraska Omaha, W, H,Iowa St.
Drake, W, N,Iowa St.
UMKC, W, A,Iowa St.
Yale, W, H,Iowa St.
Kansas, L, A,Iowa St.
Texas, W, H,Iowa St.
West Virginia, W, H,Iowa St.
TCU, W, A,Iowa St.
Texas Tech, L, A,Iowa St.
Kansas St., W, H,Iowa St.
Oklahoma St., L, A,Iowa St.
Baylor, W, H,Iowa St.
Oklahoma, W, H,Iowa St.
Kansas St., L, A,Iowa St.
Texas, L, A,Iowa St.
TCU, W, H,Iowa St.
Baylor, W, A,Iowa St.
Texas Tech, W, H,Iowa St.
Kansas, L, H,Iowa St.
Oklahoma, L, A,Iowa St.
Oklahoma St., W, H,Iowa St.
West Virginia, W, A,Iowa St.
Oklahoma, W, N,Iowa St.
Kansas, L, A,Iowa St.
Notre Dame, W, N,Iowa St.
Ohio St., L, N,Iowa St.
Syracuse, L, H,San Diego St.
Missouri St., W, A,San Diego St.
Arkansas Pine Bluff, W, H,San Diego St.
USC, W, A,San Diego St.
UCLA, W, N,San Diego St.
Texas Southern, W, H,San Diego St.
UC Santa Barbara, W, H,San Diego St.
San Diego, W, H,San Diego St.
San Francisco, W, N,San Diego St.
Indiana St., W, N,San Diego St.
Arizona, L, N,San Diego St.
Cal St. Bakersfield, W, H,San Diego St.
Fresno St., W, A,San Diego St.
Colorado St., W, H,San Diego St.
UNLV, L, H,San Diego St.
Wyoming, L, A,San Diego St.
Nevada, W, A,San Diego St.
New Mexico, W, H,San Diego St.
Air Force, L, A,San Diego St.
Boise St., W, H,San Diego St.
Fresno St., W, H,San Diego St.
Colorado St., L, A,San Diego St.
UNLV, L, A,San Diego St.
Wyoming, W, H,San Diego St.
Nevada, W, H,San Diego St.
New Mexico, L, A,San Diego St.
Air Force, W, H,San Diego St.
Boise St., L, A,San Diego St.
Boise St., W, N,San Diego St.
New Mexico, L, N,San Diego St.
Oklahoma, W, N,San Diego St.
Florida Gulf Coast, L, N,San Diego St.
Gardner Webb, W, H,North Carolina
Florida Atlantic, W, H,North Carolina
Long Beach St., W, A,North Carolina
Mississippi St., W, N,North Carolina
Butler, L, N,North Carolina
Indiana, L, A,North Carolina
UAB, W, H,North Carolina
East Tennessee St., W, H,North Carolina
East Carolina, W, H,North Carolina
Texas, L, A,North Carolina
McNeese St., W, H,North Carolina
UNLV, W, H,North Carolina
Virginia, L, A,North Carolina
Miami FL, L, H,North Carolina
Florida St., W, A,North Carolina
Maryland, W, H,North Carolina
Georgia Tech, W, H,North Carolina
North Carolina St., L, A,North Carolina
Boston College, W, A,North Carolina
Virginia Tech, W, H,North Carolina
Wake Forest, W, H,North Carolina
Miami FL, L, A,North Carolina
Duke, L, A,North Carolina
Virginia, W, H,North Carolina
Georgia Tech, W, A,North Carolina
North Carolina St., W, H,North Carolina
Clemson, W, A,North Carolina
Florida St., W, H,North Carolina
Maryland, W, A,North Carolina
Duke, L, H,North Carolina
Florida St., W, N,North Carolina
Maryland, W, N,North Carolina
Miami FL, L, N,North Carolina
Villanova, W, N,North Carolina
Kansas, L, A,North Carolina
Miami OH, W, H,North Carolina St.
Penn St., W, N,North Carolina St.
Massachusetts, W, N,North Carolina St.
Oklahoma St., L, N,North Carolina St.
UNC Asheville, W, H,North Carolina St.
Michigan, L, A,North Carolina St.
Connecticut, W, N,North Carolina St.
Cleveland St., W, H,North Carolina St.
Norfolk St., W, H,North Carolina St.
Stanford, W, H,North Carolina St.
St. Bonaventure, W, H,North Carolina St.
Western Michigan, W, H,North Carolina St.
UNC Greensboro, W, H,North Carolina St.
Boston College, W, A,North Carolina St.
Georgia Tech, W, H,North Carolina St.
Duke, W, H,North Carolina St.
Maryland, L, A,North Carolina St.
Clemson, W, H,North Carolina St.
Wake Forest, L, A,North Carolina St.
North Carolina, W, H,North Carolina St.
Virginia, L, A,North Carolina St.
Miami FL, L, H,North Carolina St.
Duke, L, A,North Carolina St.
Clemson, W, A,North Carolina St.
Virginia Tech, W, H,North Carolina St.
Florida St., W, H,North Carolina St.
North Carolina, L, A,North Carolina St.
Boston College, W, H,North Carolina St.
Georgia Tech, W, A,North Carolina St.
Wake Forest, W, H,North Carolina St.
Florida St., L, A,North Carolina St.
Virginia Tech, W, N,North Carolina St.
Virginia, W, N,North Carolina St.
Miami FL, L, N,North Carolina St.
Temple, L, N,North Carolina St.
Mississippi Valley St., W, H,Mississippi
Coastal Carolina, W, H,Mississippi
Arkansas Little Rock, W, H,Mississippi
McNeese St., W, H,Mississippi
Lipscomb, W, H,Mississippi
Rutgers, W, H,Mississippi
Middle Tennessee, L, A,Mississippi
East Tennessee St., W, H,Mississippi
Loyola Marymount, W, A,Mississippi
Indiana St., L, N,Mississippi
San Francisco, W, N,Mississippi
Hawaii, W, A,Mississippi
Fordham, W, H,Mississippi
Tennessee, W, A,Mississippi
Missouri, W, H,Mississippi
Vanderbilt, W, A,Mississippi
Arkansas, W, H,Mississippi
Tennessee, W, H,Mississippi
Auburn, W, A,Mississippi
Kentucky, L, H,Mississippi
Florida, L, A,Mississippi
Mississippi St., W, H,Mississippi
Missouri, L, A,Mississippi
Texas A&M, L, A,Mississippi
Georgia, W, H,Mississippi
South Carolina, L, A,Mississippi
Auburn, W, H,Mississippi
Texas A&M, W, H,Mississippi
Mississippi St., L, A,Mississippi
Alabama, W, H,Mississippi
LSU, W, A,Mississippi
Missouri, W, N,Mississippi
Vanderbilt, W, A,Mississippi
Florida, W, N,Mississippi
Wisconsin, W, N,Mississippi
La Salle, L, N,Mississippi
Northern Arizona, W, H,Oregon
Portland St., W, H,Oregon
Vanderbilt, W, H,Oregon
Jacksonville St., W, H,Oregon
UNLV, W, A,Oregon
Cincinnati, L, N,Oregon
UTSA, W, H,Oregon
Arkansas Pine Bluff, W, H,Oregon
Idaho St., W, H,Oregon
Nebraska, W, H,Oregon
UTEP, L, A,Oregon
Houston Baptist, W, H,Oregon
Nevada, W, H,Oregon
Oregon St., W, A,Oregon
Arizona, W, H,Oregon
Arizona St., W, H,Oregon
USC, W, A,Oregon
UCLA, W, A,Oregon
Washington St., W, H,Oregon
Washington, W, H,Oregon
Stanford, L, A,Oregon
California, L, A,Oregon
Colorado, L, H,Oregon
Utah, W, H,Oregon
Washington, W, A,Oregon
Washington St., W, A,Oregon
California, L, H,Oregon
Stanford, W, H,Oregon
Oregon St., W, H,Oregon
Colorado, L, A,Oregon
Utah, L, A,Oregon
Washington, W, N,Oregon
Utah, W, N,Oregon
UCLA, W, N,Oregon
Oklahoma St., W, N,Oregon
Saint Louis, W, N,Oregon
Louisville, L, N,Oregon
Evansville, W, H,Notre Dame
Monmouth, W, H,Notre Dame
Saint Joseph's, L, N,Notre Dame
BYU, W, N,Notre Dame
George Washington, W, H,Notre Dame
St. Francis PA, W, H,Notre Dame
Chicago St., W, H,Notre Dame
Kentucky, W, H,Notre Dame
Brown, W, H,Notre Dame
Purdue, W, N,Notre Dame
IPFW, W, H,Notre Dame
Kennesaw St., W, H,Notre Dame
Niagara, W, H,Notre Dame
Seton Hall, W, H,Notre Dame
Cincinnati, W, A,Notre Dame
Connecticut, L, H,Notre Dame
St. John's, L, A,Notre Dame
Rutgers, W, H,Notre Dame
Georgetown, L, H,Notre Dame
South Florida, W, A,Notre Dame
Villanova, W, H,Notre Dame
DePaul, W, A,Notre Dame
Syracuse, L, A,Notre Dame
Louisville, W, H,Notre Dame
DePaul, W, H,Notre Dame
Providence, L, A,Notre Dame
Pittsburgh, W, A,Notre Dame
Cincinnati, W, H,Notre Dame
Marquette, L, A,Notre Dame
St. John's, W, H,Notre Dame
Louisville, L, A,Notre Dame
Rutgers, W, N,Notre Dame
Marquette, W, N,Notre Dame
Louisville, L, N,Notre Dame
Iowa St., L, N,Notre Dame
North Florida, W, H,Memphis
Samford, W, H,Memphis
VCU, L, N,Memphis
Minnesota, L, N,Memphis
Northern Iowa, W, N,Memphis
Tennessee Martin, W, H,Memphis
Ohio, W, H,Memphis
Austin Peay, W, H,Memphis
Louisville, L, H,Memphis
Lipscomb, W, H,Memphis
Oral Roberts, W, H,Memphis
Loyola MD, W, H,Memphis
Tennessee, W, A,Memphis
East Carolina, W, H,Memphis
UAB, W, A,Memphis
Rice, W, A,Memphis
Harvard, W, H,Memphis
Tulane, W, H,Memphis
Marshall, W, H,Memphis
East Carolina, W, A,Memphis
Tulsa, W, H,Memphis
SMU, W, A,Memphis
Southern Miss, W, A,Memphis
UCF, W, H,Memphis
Marshall, W, A,Memphis
Houston, W, H,Memphis
Southern Miss, W, H,Memphis
Xavier, L, A,Memphis
UCF, W, A,Memphis
UTEP, W, A,Memphis
UAB, W, H,Memphis
Tulane, W, N,Memphis
Tulsa, W, A,Memphis
Southern Miss, W, N,Memphis
Saint Mary's, W, N,Memphis
Michigan St., L, N,Memphis
Northern Arizona, W, H,UNLV
Jacksonville St., W, H,UNLV
Oregon, L, H,UNLV
Iowa St., W, H,UNLV
UC Irvine, W, H,UNLV
Hawaii, W, H,UNLV
Portland, W, A,UNLV
California, W, A,UNLV
UTEP, W, A,UNLV
Northern Iowa, W, H,UNLV
Canisius, W, H,UNLV
North Carolina, L, A,UNLV
Chicago St., W, H,UNLV
Cal St. Bakersfield, W, H,UNLV
New Mexico, L, A,UNLV
Air Force, W, H,UNLV
San Diego St., W, A,UNLV
Colorado St., L, A,UNLV
Wyoming, W, H,UNLV
Nevada, W, H,UNLV
Boise St., L, A,UNLV
Fresno St., L, A,UNLV
New Mexico, W, H,UNLV
Air Force, L, A,UNLV
San Diego St., W, H,UNLV
Colorado St., W, H,UNLV
Wyoming, W, A,UNLV
Nevada, W, A,UNLV
Boise St., W, H,UNLV
Fresno St., L, H,UNLV
Air Force, W, H,UNLV
Colorado St., W, H,UNLV
New Mexico, L, H,UNLV
California, L, N,UNLV
Colgate, W, H,Illinois
St. Francis NY, W, H,Illinois
Hawaii, W, A,Illinois
USC, W, N,Illinois
Butler, W, N,Illinois
Gardner Webb, W, H,Illinois
Georgia Tech, W, H,Illinois
Western Carolina, W, H,Illinois
Gonzaga, W, A,Illinois
Norfolk St., W, H,Illinois
Eastern Kentucky, W, H,Illinois
Missouri, L, N,Illinois
Auburn, W, H,Illinois
Purdue, L, A,Illinois
Ohio St., W, H,Illinois
Minnesota, L, H,Illinois
Wisconsin, L, A,Illinois
Northwestern, L, H,Illinois
Nebraska, W, A,Illinois
Michigan, L, H,Illinois
Michigan St., L, A,Illinois
Wisconsin, L, H,Illinois
Indiana, W, H,Illinois
Minnesota, W, A,Illinois
Purdue, W, H,Illinois
Northwestern, W, A,Illinois
Penn St., W, H,Illinois
Michigan, L, A,Illinois
Nebraska, W, H,Illinois
Iowa, L, A,Illinois
Ohio St., L, A,Illinois
Minnesota, W, N,Illinois
Indiana, L, N,Illinois
Colorado, W, N,Illinois
Miami FL, L, N,Illinois
Tennessee Martin, W, H,Cincinnati
Mississippi Valley St., W, H,Cincinnati
North Carolina A&T, W, H,Cincinnati
Campbell, W, H,Cincinnati
Iowa St., W, N,Cincinnati
Oregon, W, N,Cincinnati
Alabama, W, H,Cincinnati
Arkansas Little Rock, W, H,Cincinnati
Maryland Eastern Shore, W, H,Cincinnati
Marshall, W, A,Cincinnati
Xavier, W, N,Cincinnati
Wright St., W, H,Cincinnati
New Mexico, L, H,Cincinnati
Pittsburgh, W, A,Cincinnati
St. John's, L, H,Cincinnati
Notre Dame, L, H,Cincinnati
Rutgers, W, A,Cincinnati
DePaul, W, A,Cincinnati
Marquette, W, H,Cincinnati
Syracuse, L, A,Cincinnati
Rutgers, W, H,Cincinnati
Seton Hall, W, A,Cincinnati
Providence, L, A,Cincinnati
Pittsburgh, L, H,Cincinnati
Villanova, W, H,Cincinnati
Georgetown, L, H,Cincinnati
Connecticut, L, A,Cincinnati
Notre Dame, L, A,Cincinnati
Connecticut, W, H,Cincinnati
Louisville, L, A,Cincinnati
South Florida, W, H,Cincinnati
Providence, W, N,Cincinnati
Georgetown, L, N,Cincinnati
Creighton, L, N,Cincinnati
George Mason, L, A,Virginia
Fairfield, W, H,Virginia
Delaware, L, H,Virginia
Seattle, W, H,Virginia
Lamar, W, H,Virginia
North Texas, W, H,Virginia
Wisconsin, W, A,Virginia
Green Bay, W, H,Virginia
Tennessee, W, H,Virginia
Mississippi Valley St., W, H,Virginia
Morgan St., W, H,Virginia
Old Dominion, L, N,Virginia
Wofford, W, H,Virginia
North Carolina, W, H,Virginia
Wake Forest, L, A,Virginia
Clemson, L, A,Virginia
Florida St., W, H,Virginia
Virginia Tech, W, A,Virginia
Boston College, W, H,Virginia
North Carolina St., W, H,Virginia
Georgia Tech, L, A,Virginia
Clemson, W, H,Virginia
Maryland, W, A,Virginia
Virginia Tech, W, H,Virginia
North Carolina, L, A,Virginia
Miami FL, L, A,Virginia
Georgia Tech, W, H,Virginia
Duke, W, H,Virginia
Boston College, L, A,Virginia
Florida St., L, A,Virginia
Maryland, W, H,Virginia
North Carolina St., L, N,Virginia
Norfolk St., W, H,Virginia
St. John's, W, H,Virginia
Iowa, L, H,Virginia
Elon, W, H,Butler
Xavier, L, A,Butler
Marquette, W, N,Butler
North Carolina, W, N,Butler
Illinois, L, N,Butler
Ball St., W, H,Butler
IUPUI, W, H,Butler
Northwestern, W, A,Butler
Indiana, W, N,Butler
Evansville, W, H,Butler
Vanderbilt, W, A,Butler
Penn, W, H,Butler
New Orleans, W, H,Butler
Saint Joseph's, W, A,Butler
Dayton, W, A,Butler
Richmond, W, H,Butler
Gonzaga, W, H,Butler
La Salle, L, A,Butler
Temple, W, H,Butler
Saint Louis, L, A,Butler
Rhode Island, W, H,Butler
St. Bonaventure, W, H,Butler
George Washington, W, A,Butler
Charlotte, L, H,Butler
Fordham, W, A,Butler
Duquesne, W, H,Butler
Saint Louis, L, H,Butler
VCU, L, A,Butler
Massachusetts, W, A,Butler
Xavier, W, H,Butler
Dayton, W, N,Butler
La Salle, W, N,Butler
Saint Louis, L, N,Butler
Bucknell, W, N,Butler
Marquette, L, N,Butler
Lipscomb, W, A,Belmont
Stanford, W, A,Belmont
Northeastern, L, N,Belmont
Oral Roberts, W, N,Belmont
VCU, L, A,Belmont
Lipscomb, W, H,Belmont
Middle Tennessee, W, H,Belmont
Kansas, L, A,Belmont
South Dakota St., W, H,Belmont
Boston University, W, N,Belmont
UCF, L, A,Belmont
Jacksonville St., W, A,Belmont
Tennessee Tech, W, A,Belmont
Southeast Missouri St., W, H,Belmont
Tennessee Martin, W, H,Belmont
Eastern Kentucky, W, H,Belmont
Tennessee St., W, H,Belmont
Morehead St., W, A,Belmont
Eastern Kentucky, W, A,Belmont
Morehead St., W, H,Belmont
Tennessee Tech, W, H,Belmont
Murray St., L, A,Belmont
Austin Peay, W, A,Belmont
Tennessee St., L, A,Belmont
Eastern Illinois, W, A,Belmont
Ohio, W, H,Belmont
SIU Edwardsville, W, H,Belmont
Jacksonville St., W, H,Belmont
Tennessee St., W, H,Belmont
Murray St., W, H,Belmont
Arizona, L, N,Belmont
Alabama St., W, H,Middle Tennessee
Savannah St., W, A,Middle Tennessee
Florida, L, A,Middle Tennessee
UCF, W, A,Middle Tennessee
Texas Southern, W, H,Middle Tennessee
Louisiana Lafayette, W, A,Middle Tennessee
Akron, L, A,Middle Tennessee
UAB, W, H,Middle Tennessee
Mississippi, W, H,Middle Tennessee
Belmont, L, A,Middle Tennessee
Tennessee St., W, H,Middle Tennessee
Vanderbilt, W, N,Middle Tennessee
FIU, W, H,Middle Tennessee
North Texas, W, H,Middle Tennessee
Arkansas St., L, A,Middle Tennessee
South Alabama, W, A,Middle Tennessee
Florida Atlantic, W, H,Middle Tennessee
Louisiana Monroe, W, A,Middle Tennessee
Arkansas Little Rock, W, H,Middle Tennessee
Louisiana Lafayette, W, H,Middle Tennessee
North Texas, W, A,Middle Tennessee
Western Kentucky, W, H,Middle Tennessee
FIU, W, A,Middle Tennessee
Florida Atlantic, W, A,Middle Tennessee
Arkansas St., W, H,Middle Tennessee
Troy, W, H,Middle Tennessee
Arkansas Little Rock, W, A,Middle Tennessee
South Alabama, W, H,Middle Tennessee
Louisiana Monroe, W, H,Middle Tennessee
Troy, W, A,Middle Tennessee
Western Kentucky, W, A,Middle Tennessee
Louisiana Lafayette, W, N,Middle Tennessee
FIU, L, N,Middle Tennessee
Saint Mary's, L, N,Middle Tennessee
Wofford, W, H,Colorado
Dayton, W, N,Colorado
Baylor, W, N,Colorado
Murray St., W, N,Colorado
Air Force, W, H,Colorado
Texas Southern, W, H,Colorado
Wyoming, L, A,Colorado
Colorado St., W, H,Colorado
Kansas, L, A,Colorado
Fresno St., W, A,Colorado
Northern Arizona, W, H,Colorado
Hartford, W, H,Colorado
Arizona, L, A,Colorado
Arizona St., L, A,Colorado
USC, W, H,Colorado
UCLA, L, H,Colorado
Washington, L, A,Colorado
Washington St., W, A,Colorado
Stanford, W, H,Colorado
California, W, H,Colorado
Utah, L, A,Colorado
Oregon, W, A,Colorado
Oregon St., W, A,Colorado
Arizona, W, H,Colorado
Arizona St., L, H,Colorado
Utah, W, H,Colorado
Stanford, W, A,Colorado
California, L, A,Colorado
Oregon, W, H,Colorado
Oregon St., L, H,Colorado
Oregon St., W, N,Colorado
Arizona, L, N,Colorado
Illinois, L, N,Colorado
Indiana St., W, H,UCLA
UC Irvine, W, H,UCLA
James Madison, W, H,UCLA
Georgetown, L, N,UCLA
Georgia, W, N,UCLA
Cal Poly, L, H,UCLA
Cal St. Northridge, W, H,UCLA
San Diego St., L, N,UCLA
Texas, W, A,UCLA
Prairie View A&M, W, H,UCLA
Long Beach St., W, H,UCLA
Fresno St., W, H,UCLA
Missouri, W, H,UCLA
California, W, H,UCLA
Stanford, W, H,UCLA
Utah, W, A,UCLA
Colorado, W, A,UCLA
Oregon St., W, H,UCLA
Oregon, L, H,UCLA
Arizona, W, A,UCLA
Arizona St., L, A,UCLA
USC, L, H,UCLA
Washington, W, H,UCLA
Washington St., W, H,UCLA
California, L, A,UCLA
Stanford, W, A,UCLA
USC, W, A,UCLA
Arizona St., W, H,UCLA
Arizona, W, H,UCLA
Washington St., L, A,UCLA
Washington, W, A,UCLA
Arizona St., W, N,UCLA
Arizona, W, N,UCLA
Oregon, L, N,UCLA
Minnesota, L, N,UCLA
Iona, L, A,Denver
Texas A&M Corpus Chris, W, H,Denver
California, L, H,Denver
Colorado St., L, H,Denver
Southern Miss, L, A,Denver
Stanford, L, A,Denver
Mercer, W, H,Denver
Nebraska Omaha, W, H,Denver
Wyoming, L, A,Denver
Southern Utah, W, H,Denver
Louisiana Tech, L, A,Denver
UT Arlington, W, A,Denver
Texas St., W, H,Denver
UTSA, W, H,Denver
Idaho, W, A,Denver
Seattle, W, A,Denver
San Jose St., W, H,Denver
Utah St., W, H,Denver
New Mexico St., L, A,Denver
UTSA, W, A,Denver
Texas St., W, A,Denver
Seattle, W, H,Denver
Idaho, W, H,Denver
Utah St., W, A,Denver
San Jose St., W, A,Denver
Northern Iowa, W, A,Denver
New Mexico St., W, H,Denver
UT Arlington, W, H,Denver
Louisiana Tech, W, H,Denver
Texas St., L, N,Denver
Ohio, W, H,Denver
Maryland, L, A,Denver
San Francisco, W, N,Stanford
Cal St. Fullerton, W, H,Stanford
Alcorn St., W, H,Stanford
Belmont, L, H,Stanford
Missouri, L, N,Stanford
Northern Iowa, W, N,Stanford
Minnesota, L, N,Stanford
Seattle, W, H,Stanford
Denver, W, H,Stanford
UC Davis, W, H,Stanford
North Carolina St., L, A,Stanford
Northwestern, W, A,Stanford
Lafayette, W, H,Stanford
USC, L, A,Stanford
UCLA, L, A,Stanford
Washington St., W, H,Stanford
Washington, L, H,Stanford
California, W, H,Stanford
Colorado, L, A,Stanford
Utah, W, A,Stanford
Oregon, W, H,Stanford
Oregon St., W, H,Stanford
Arizona, L, A,Stanford
Arizona St., W, A,Stanford
USC, L, H,Stanford
UCLA, L, H,Stanford
Oregon St., W, A,Stanford
Oregon, L, A,Stanford
Colorado, L, H,Stanford
Utah, W, H,Stanford
California, W, A,Stanford
Arizona St., L, N,Stanford
Stephen F. Austin, W, H,Stanford
Alabama, L, A,Stanford
Michigan St., W, N,Connecticut
Vermont, W, H,Connecticut
Wake Forest, W, N,Connecticut
Quinnipiac, W, N,Connecticut
New Mexico, L, N,Connecticut
Stony Brook, W, H,Connecticut
New Hampshire, W, H,Connecticut
North Carolina St., L, N,Connecticut
Harvard, W, H,Connecticut
Maryland Eastern Shore, W, H,Connecticut
Fordham, W, H,Connecticut
Washington, W, H,Connecticut
Marquette, L, A,Connecticut
DePaul, W, H,Connecticut
Notre Dame, W, A,Connecticut
Louisville, L, H,Connecticut
Pittsburgh, L, A,Connecticut
Rutgers, W, H,Connecticut
Providence, W, A,Connecticut
South Florida, W, H,Connecticut
St. John's, L, A,Connecticut
Seton Hall, W, A,Connecticut
