opponent, outcome, home/away, tourn, team1
Coastal Carolina, L, A, 0,Hampton
William & Mary, L, H, 0,Hampton
Howard, W, A, 0,Hampton
Saint Peter's, L, A, 0,Hampton
Charleston Southern, W, H, 0,Hampton
UNC Asheville, W, H, 0,Hampton
Presbyterian, L, A, 0,Hampton
Gardner Webb, L, A, 0,Hampton
USC Upstate, W, H, 0,Hampton
Campbell, W, H, 0,Hampton
Longwood, W, A, 0,Hampton
High Point, L, A, 0,Hampton
Radford, L, H, 0,Hampton
Winthrop, L, A, 0,Hampton
Campbell, L, A, 0,Hampton
High Point, L, H, 0,Hampton
Longwood, W, H, 0,Hampton
Radford, W, A, 0,Hampton
Winthrop, W, H, 0,Hampton
USC Upstate, W, A, 0,Hampton
Longwood, W, H, 1,Hampton
Campbell, L, A, 1,Hampton
St. Francis NY, W, H, 1,Hampton
Xavier, L, A, 0,IUPUI
Eastern Illinois, W, H, 0,IUPUI
Boston College, W, A, 0,IUPUI
Richmond, L, A, 0,IUPUI
St. Francis NY, W, N, 0,IUPUI
Grambling St., W, H, 0,IUPUI
Bradley, W, H, 0,IUPUI
Ball St., L, H, 0,IUPUI
Western Illinois, W, H, 0,IUPUI
Purdue Fort Wayne, L, A, 0,IUPUI
Morehead St., L, A, 0,IUPUI
Northern Kentucky, L, A, 0,IUPUI
Wright St., L, A, 0,IUPUI
Illinois Chicago, W, A, 0,IUPUI
Cleveland St., W, H, 0,IUPUI
Youngstown St., L, H, 0,IUPUI
Green Bay, W, A, 0,IUPUI
Milwaukee, L, A, 0,IUPUI
Oakland, W, H, 0,IUPUI
Detroit, W, H, 0,IUPUI
Northern Kentucky, W, H, 0,IUPUI
Wright St., L, H, 0,IUPUI
Illinois Chicago, L, H, 0,IUPUI
Youngstown St., L, A, 0,IUPUI
Cleveland St., L, A, 0,IUPUI
Milwaukee, W, H, 0,IUPUI
Green Bay, W, H, 0,IUPUI
Detroit, L, A, 0,IUPUI
Oakland, L, A, 0,IUPUI
Wright St., L, A, 1,IUPUI
Marshall, L, A, 1,IUPUI
UCLA, L, A, 0,Purdue Fort Wayne
Ohio St., L, A, 0,Purdue Fort Wayne
Dayton, L, A, 0,Purdue Fort Wayne
South Carolina St., W, H, 0,Purdue Fort Wayne
Samford, L, H, 0,Purdue Fort Wayne
Cleveland St., W, A, 0,Purdue Fort Wayne
Eastern Illinois, W, A, 0,Purdue Fort Wayne
UMKC, L, H, 0,Purdue Fort Wayne
Akron, W, H, 0,Purdue Fort Wayne
Miami OH, L, A, 0,Purdue Fort Wayne
Austin Peay, L, A, 0,Purdue Fort Wayne
IUPUI, W, H, 0,Purdue Fort Wayne
North Dakota, W, A, 0,Purdue Fort Wayne
North Dakota St., W, A, 0,Purdue Fort Wayne
South Dakota St., W, H, 0,Purdue Fort Wayne
Oral Roberts, W, H, 0,Purdue Fort Wayne
South Dakota, L, A, 0,Purdue Fort Wayne
Western Illinois, L, A, 0,Purdue Fort Wayne
Nebraska Omaha, L, H, 0,Purdue Fort Wayne
Denver, W, H, 0,Purdue Fort Wayne
South Dakota, W, H, 0,Purdue Fort Wayne
Oral Roberts, W, A, 0,Purdue Fort Wayne
Western Illinois, W, H, 0,Purdue Fort Wayne
Denver, W, A, 0,Purdue Fort Wayne
Nebraska Omaha, L, A, 0,Purdue Fort Wayne
South Dakota St., L, A, 0,Purdue Fort Wayne
North Dakota, L, H, 0,Purdue Fort Wayne
North Dakota St., L, H, 0,Purdue Fort Wayne
South Dakota, W, A, 1,Purdue Fort Wayne
Nebraska Omaha, L, N, 1,Purdue Fort Wayne
Indiana St., L, H, 0,Green Bay
Iowa, L, A, 0,Green Bay
Eastern Washington, W, A, 0,Green Bay
Morehead St., W, N, 0,Green Bay
Oregon, L, A, 0,Green Bay
Northern Illinois, W, H, 0,Green Bay
Belmont, W, H, 0,Green Bay
Bowling Green, L, A, 0,Green Bay
Creighton, L, A, 0,Green Bay
Michigan St., L, A, 0,Green Bay
Evansville, L, A, 0,Green Bay
Milwaukee, W, A, 0,Green Bay
Youngstown St., W, H, 0,Green Bay
Cleveland St., W, H, 0,Green Bay
Detroit, L, A, 0,Green Bay
Oakland, L, A, 0,Green Bay
IUPUI, L, H, 0,Green Bay
Illinois Chicago, W, H, 0,Green Bay
Northern Kentucky, L, A, 0,Green Bay
Wright St., L, A, 0,Green Bay
Milwaukee, W, H, 0,Green Bay
Cleveland St., W, A, 0,Green Bay
Youngstown St., L, A, 0,Green Bay
Oakland, W, H, 0,Green Bay
Detroit, W, H, 0,Green Bay
Illinois Chicago, W, A, 0,Green Bay
IUPUI, L, A, 0,Green Bay
Wright St., W, H, 0,Green Bay
Northern Kentucky, L, H, 0,Green Bay
Illinois Chicago, W, H, 1,Green Bay
Wright St., L, N, 1,Green Bay
East Tennessee St., W, A, 1,Green Bay
Pepperdine, W, H, 0,Northern Colorado
Incarnate Word, W, A, 0,Northern Colorado
Texas Tech, L, A, 0,Northern Colorado
Denver, W, A, 0,Northern Colorado
Wyoming, W, A, 0,Northern Colorado
San Diego, L, A, 0,Northern Colorado
New Mexico St., L, A, 0,Northern Colorado
Rider, L, N, 0,Northern Colorado
SIU Edwardsville, L, N, 0,Northern Colorado
Sacramento St., W, A, 0,Northern Colorado
Portland St., W, A, 0,Northern Colorado
Idaho, W, H, 0,Northern Colorado
Eastern Washington, W, H, 0,Northern Colorado
Montana, L, H, 0,Northern Colorado
Montana St., W, A, 0,Northern Colorado
Weber St., L, A, 0,Northern Colorado
Idaho St., W, A, 0,Northern Colorado
Southern Utah, W, H, 0,Northern Colorado
Northern Arizona, W, A, 0,Northern Colorado
Montana St., L, H, 0,Northern Colorado
Portland St., W, H, 0,Northern Colorado
Sacramento St., W, H, 0,Northern Colorado
Idaho, W, A, 0,Northern Colorado
Eastern Washington, L, A, 0,Northern Colorado
Montana, W, A, 0,Northern Colorado
Weber St., W, H, 0,Northern Colorado
Idaho St., W, H, 0,Northern Colorado
Southern Utah, W, A, 0,Northern Colorado
Northern Arizona, L, H, 0,Northern Colorado
Southern Utah, L, N, 1,Northern Colorado
Oral Roberts, W, A, 0,Cal Baptist
Tulsa, L, A, 0,Cal Baptist
Nevada, L, A, 0,Cal Baptist
Arkansas Pine Bluff, L, N, 0,Cal Baptist
Howard, L, N, 0,Cal Baptist
UC Riverside, W, A, 0,Cal Baptist
Mississippi Valley St., W, H, 0,Cal Baptist
UC Irvine, L, H, 0,Cal Baptist
Southeastern Louisiana, W, A, 0,Cal Baptist
Southern, W, A, 0,Cal Baptist
New Mexico St., W, H, 0,Cal Baptist
UT Rio Grande Valley, L, H, 0,Cal Baptist
UMKC, L, A, 0,Cal Baptist
Chicago St., W, A, 0,Cal Baptist
Cal St. Bakersfield, L, H, 0,Cal Baptist
Grand Canyon, L, H, 0,Cal Baptist
Utah Valley, L, A, 0,Cal Baptist
Seattle, W, A, 0,Cal Baptist
Chicago St., W, H, 0,Cal Baptist
UMKC, W, H, 0,Cal Baptist
Grand Canyon, L, A, 0,Cal Baptist
Cal St. Bakersfield, W, A, 0,Cal Baptist
Seattle, L, H, 0,Cal Baptist
Utah Valley, L, H, 0,Cal Baptist
UT Rio Grande Valley, W, A, 0,Cal Baptist
New Mexico St., L, A, 0,Cal Baptist
Loyola Marymount, L, H, 1,Cal Baptist
Notre Dame, L, A, 0,Illinois Chicago
Radford, L, A, 0,Illinois Chicago
Duquesne, L, A, 0,Illinois Chicago
William & Mary, W, H, 0,Illinois Chicago
Bradley, W, H, 0,Illinois Chicago
Saint Joseph's, L, A, 0,Illinois Chicago
Loyola Chicago, L, H, 0,Illinois Chicago
Illinois St., W, H, 0,Illinois Chicago
Colorado, L, A, 0,Illinois Chicago
DePaul, L, A, 0,Illinois Chicago
Incarnate Word, W, H, 0,Illinois Chicago
Wright St., W, A, 0,Illinois Chicago
Northern Kentucky, L, A, 0,Illinois Chicago
IUPUI, L, H, 0,Illinois Chicago
Youngstown St., W, H, 0,Illinois Chicago
Cleveland St., W, H, 0,Illinois Chicago
Milwaukee, L, A, 0,Illinois Chicago
Green Bay, L, A, 0,Illinois Chicago
Detroit, W, H, 0,Illinois Chicago
Oakland, L, H, 0,Illinois Chicago
Wright St., W, H, 0,Illinois Chicago
Northern Kentucky, W, H, 0,Illinois Chicago
IUPUI, W, A, 0,Illinois Chicago
Cleveland St., W, A, 0,Illinois Chicago
Youngstown St., L, A, 0,Illinois Chicago
Green Bay, L, H, 0,Illinois Chicago
Milwaukee, W, H, 0,Illinois Chicago
Oakland, L, A, 0,Illinois Chicago
Detroit, W, A, 0,Illinois Chicago
Green Bay, L, A, 1,Illinois Chicago
UAB, L, A, 0,Mercer
Georgia St., L, A, 0,Mercer
Tennessee Martin, W, H, 0,Mercer
Maryland Eastern Shore, W, H, 0,Mercer
North Carolina St., L, A, 0,Mercer
The Citadel, L, A, 0,Mercer
Florida Atlantic, L, A, 0,Mercer
Georgia Southern, L, H, 0,Mercer
Florida, L, A, 0,Mercer
UNC Wilmington, W, H, 0,Mercer
Harvard, L, H, 0,Mercer
Furman, L, A, 0,Mercer
Wofford, L, A, 0,Mercer
Western Carolina, W, H, 0,Mercer
East Tennessee St., L, H, 0,Mercer
Chattanooga, L, A, 0,Mercer
Samford, W, A, 0,Mercer
VMI, W, H, 0,Mercer
UNC Greensboro, L, A, 0,Mercer
Wofford, L, H, 0,Mercer
Furman, L, H, 0,Mercer
The Citadel, L, H, 0,Mercer
Western Carolina, W, A, 0,Mercer
East Tennessee St., L, A, 0,Mercer
Samford, W, H, 0,Mercer
Chattanooga, W, H, 0,Mercer
VMI, L, A, 0,Mercer
UNC Greensboro, L, H, 0,Mercer
Furman, L, N, 1,Mercer
Portland, W, H, 0,Hawaii
North Texas, L, H, 0,Hawaii
Northern Arizona, W, H, 0,Hawaii
Utah, W, N, 0,Hawaii
Seton Hall, L, N, 0,Hawaii
Fresno St., L, N, 0,Hawaii
UCLA, L, A, 0,Hawaii
Mississippi Valley St., W, H, 0,Hawaii
UNLV, L, H, 0,Hawaii
Colorado, W, H, 0,Hawaii
Rhode Island, W, H, 0,Hawaii
Alabama A&M, W, H, 0,Hawaii
Cal St. Fullerton, W, H, 0,Hawaii
Cal St. Northridge, W, A, 0,Hawaii
UC Riverside, L, A, 0,Hawaii
UC Irvine, L, H, 0,Hawaii
UC Davis, W, H, 0,Hawaii
Long Beach St., W, H, 0,Hawaii
UC Santa Barbara, L, H, 0,Hawaii
Long Beach St., W, A, 0,Hawaii
UC Irvine, L, A, 0,Hawaii
Cal Poly, W, H, 0,Hawaii
UC Riverside, W, H, 0,Hawaii
UC Santa Barbara, L, A, 0,Hawaii
Cal Poly, L, A, 0,Hawaii
Cal St. Northridge, L, H, 0,Hawaii
UC Davis, W, A, 0,Hawaii
Cal St. Fullerton, W, A, 0,Hawaii
Long Beach St., L, N, 1,Hawaii
Albany, W, H, 0,Iona
New Mexico, L, A, 0,Iona
Long Beach St., L, N, 0,Iona
Hartford, W, N, 0,Iona
Providence, L, A, 0,Iona
Ohio, L, A, 0,Iona
VCU, L, A, 0,Iona
Columbia, L, N, 0,Iona
Princeton, L, N, 0,Iona
Yale, L, A, 0,Iona
Holy Cross, L, H, 0,Iona
Monmouth, W, H, 0,Iona
Fairfield, W, H, 0,Iona
Niagara, L, A, 0,Iona
Canisius, W, A, 0,Iona
Marist, W, H, 0,Iona
Monmouth, L, A, 0,Iona
Rider, W, H, 0,Iona
Fairfield, L, A, 0,Iona
Marist, L, A, 0,Iona
Siena, L, H, 0,Iona
Quinnipiac, L, H, 0,Iona
Niagara, W, H, 0,Iona
Siena, W, A, 0,Iona
Saint Peter's, W, H, 0,Iona
Quinnipiac, W, A, 0,Iona
Manhattan, W, A, 0,Iona
Canisius, W, H, 0,Iona
Rider, W, A, 0,Iona
Saint Peter's, W, N, 1,Iona
Siena, W, A, 1,Iona
Monmouth, W, N, 1,Iona
North Carolina, L, N, 2,Iona
George Mason, W, A, 0,American
Northwestern, L, A, 0,American
New Hampshire, W, H, 0,American
UMBC, W, A, 0,American
VMI, W, A, 0,American
Wagner, L, H, 0,American
St. Francis PA, W, H, 0,American
Howard, L, A, 0,American
Mount St. Mary's, L, H, 0,American
Maryland Eastern Shore, W, H, 0,American
George Washington, L, A, 0,American
Boston University, W, H, 0,American
Colgate, L, A, 0,American
Navy, W, H, 0,American
Bucknell, L, A, 0,American
Lehigh, L, A, 0,American
Lafayette, L, H, 0,American
Boston University, W, A, 0,American
Bucknell, W, H, 0,American
Loyola MD, W, A, 0,American
Holy Cross, W, H, 0,American
Navy, L, A, 0,American
Army, W, H, 0,American
Loyola MD, L, H, 0,American
Colgate, L, H, 0,American
Lafayette, L, A, 0,American
Army, W, A, 0,American
Lehigh, L, H, 0,American
Holy Cross, W, A, 0,American
Navy, L, H, 1,American
Longwood, L, H, 0,Richmond
St. Francis NY, W, H, 0,Richmond
IUPUI, W, H, 0,Richmond
Loyola Chicago, L, N, 0,Richmond
Wyoming, L, N, 0,Richmond
Hampton, L, H, 0,Richmond
Georgetown, L, A, 0,Richmond
Wake Forest, W, H, 0,Richmond
Coppin St., W, H, 0,Richmond
Oral Roberts, L, H, 0,Richmond
Old Dominion, L, H, 0,Richmond
High Point, W, N, 0,Richmond
South Alabama, W, A, 0,Richmond
Dayton, L, A, 0,Richmond
Rhode Island, L, H, 0,Richmond
George Washington, W, A, 0,Richmond
Duquesne, L, H, 0,Richmond
Davidson, L, A, 0,Richmond
Saint Joseph's, L, A, 0,Richmond
St. Bonaventure, L, H, 0,Richmond
Saint Louis, W, A, 0,Richmond
La Salle, L, H, 0,Richmond
George Mason, W, H, 0,Richmond
George Washington, W, H, 0,Richmond
VCU, L, A, 0,Richmond
Fordham, W, H, 0,Richmond
La Salle, W, A, 0,Richmond
George Mason, L, A, 0,Richmond
VCU, L, H, 0,Richmond
Massachusetts, L, A, 0,Richmond
Davidson, L, H, 0,Richmond
Fordham, W, N, 1,Richmond
Saint Louis, L, N, 1,Richmond
New Mexico St., L, A, 0,North Dakota St.
UC Santa Barbara, W, H, 0,North Dakota St.
Miami OH, L, N, 0,North Dakota St.
Incarnate Word, L, N, 0,North Dakota St.
Towson, W, N, 0,North Dakota St.
East Tennessee St., L, A, 0,North Dakota St.
Gonzaga, L, A, 0,North Dakota St.
Drake, L, N, 0,North Dakota St.
Iowa St., L, A, 0,North Dakota St.
Eastern Washington, W, H, 0,North Dakota St.
Missouri St., W, H, 0,North Dakota St.
Montana, L, A, 0,North Dakota St.
South Dakota, W, H, 0,North Dakota St.
Purdue Fort Wayne, L, H, 0,North Dakota St.
Nebraska Omaha, L, A, 0,North Dakota St.
Western Illinois, W, H, 0,North Dakota St.
Denver, L, A, 0,North Dakota St.
North Dakota, W, H, 0,North Dakota St.
South Dakota St., L, A, 0,North Dakota St.
Oral Roberts, W, A, 0,North Dakota St.
Western Illinois, W, A, 0,North Dakota St.
North Dakota, W, A, 0,North Dakota St.
Denver, W, H, 0,North Dakota St.
Oral Roberts, W, H, 0,North Dakota St.
South Dakota St., L, H, 0,North Dakota St.
Nebraska Omaha, L, H, 0,North Dakota St.
South Dakota, L, A, 0,North Dakota St.
Purdue Fort Wayne, W, A, 0,North Dakota St.
Oral Roberts, W, N, 1,North Dakota St.
Western Illinois, W, N, 1,North Dakota St.
Nebraska Omaha, W, N, 1,North Dakota St.
North Carolina Central, W, N, 2,North Dakota St.
Duke, L, N, 2,North Dakota St.
Arizona St., L, A, 0,Cal St. Fullerton
UCF, L, N, 0,Cal St. Fullerton
Wake Forest, L, N, 0,Cal St. Fullerton
Monmouth, W, N, 0,Cal St. Fullerton
Hofstra, L, A, 0,Cal St. Fullerton
Sacramento St., L, A, 0,Cal St. Fullerton
Loyola Marymount, L, H, 0,Cal St. Fullerton
Saint Mary's, L, A, 0,Cal St. Fullerton
San Francisco, L, A, 0,Cal St. Fullerton
Nebraska, L, A, 0,Cal St. Fullerton
Portland, W, H, 0,Cal St. Fullerton
Washington, L, A, 0,Cal St. Fullerton
Hawaii, L, A, 0,Cal St. Fullerton
UC Irvine, L, H, 0,Cal St. Fullerton
UC Riverside, W, H, 0,Cal St. Fullerton
Long Beach St., W, A, 0,Cal St. Fullerton
UC Santa Barbara, W, H, 0,Cal St. Fullerton
Cal Poly, W, A, 0,Cal St. Fullerton
Cal St. Northridge, W, H, 0,Cal St. Fullerton
UC Irvine, L, A, 0,Cal St. Fullerton
UC Riverside, W, A, 0,Cal St. Fullerton
Long Beach St., W, H, 0,Cal St. Fullerton
Cal St. Northridge, W, A, 0,Cal St. Fullerton
UC Davis, W, H, 0,Cal St. Fullerton
UC Santa Barbara, L, A, 0,Cal St. Fullerton
Cal Poly, W, H, 0,Cal St. Fullerton
UC Davis, L, A, 0,Cal St. Fullerton
Hawaii, L, H, 0,Cal St. Fullerton
UC Davis, W, N, 1,Cal St. Fullerton
UC Santa Barbara, W, N, 1,Cal St. Fullerton
UC Irvine, L, N, 1,Cal St. Fullerton
Cal St. Bakersfield, W, H, 1,Cal St. Fullerton
Florida Gulf Coast, W, H, 0,Illinois St.
Belmont, L, A, 0,Illinois St.
Chicago St., W, H, 0,Illinois St.
Georgia, L, N, 0,Illinois St.
Akron, W, N, 0,Illinois St.
Boise St., W, N, 0,Illinois St.
BYU, W, H, 0,Illinois St.
San Diego St., L, H, 0,Illinois St.
Illinois Chicago, L, A, 0,Illinois St.
Mississippi, L, H, 0,Illinois St.
Cleveland St., W, H, 0,Illinois St.
UCF, L, A, 0,Illinois St.
Valparaiso, L, A, 0,Illinois St.
Evansville, W, H, 0,Illinois St.
Northern Iowa, W, H, 0,Illinois St.
Loyola Chicago, L, A, 0,Illinois St.
Southern Illinois, W, H, 0,Illinois St.
Evansville, W, A, 0,Illinois St.
Bradley, L, A, 0,Illinois St.
Indiana St., W, H, 0,Illinois St.
Drake, W, A, 0,Illinois St.
Loyola Chicago, W, H, 0,Illinois St.
Valparaiso, L, H, 0,Illinois St.
Missouri St., L, A, 0,Illinois St.
Northern Iowa, L, A, 0,Illinois St.
Bradley, L, H, 0,Illinois St.
Indiana St., L, A, 0,Illinois St.
Drake, W, H, 0,Illinois St.
Missouri St., W, H, 0,Illinois St.
Southern Illinois, L, A, 0,Illinois St.
Evansville, W, N, 1,Illinois St.
Drake, L, N, 1,Illinois St.
Milwaukee, W, H, 0,FIU
Fordham, L, A, 0,FIU
Columbia, W, A, 0,FIU
Youngstown St., W, N, 0,FIU
Florida Gulf Coast, W, A, 0,FIU
Arkansas, L, A, 0,FIU
North Florida, W, H, 0,FIU
South Florida, L, H, 0,FIU
Ohio, L, A, 0,FIU
Middle Tennessee, W, A, 0,FIU
UAB, L, A, 0,FIU
Charlotte, W, H, 0,FIU
Old Dominion, L, H, 0,FIU
Western Kentucky, W, A, 0,FIU
Marshall, L, A, 0,FIU
Florida Atlantic, W, A, 0,FIU
Florida Atlantic, L, H, 0,FIU
Southern Miss, L, H, 0,FIU
Louisiana Tech, W, H, 0,FIU
UTSA, L, A, 0,FIU
UTEP, L, A, 0,FIU
Rice, W, H, 0,FIU
North Texas, W, H, 0,FIU
Florida Atlantic, W, A, 0,FIU
Louisiana Tech, W, H, 0,FIU
Marshall, L, A, 0,FIU
North Texas, W, H, 0,FIU
North Texas, L, N, 1,FIU
Texas St., L, A, 1,FIU
Rutgers, L, A, 0,Fairleigh Dickinson
Princeton, W, A, 0,Fairleigh Dickinson
Lafayette, L, H, 0,Fairleigh Dickinson
Providence, L, A, 0,Fairleigh Dickinson
Holy Cross, L, A, 0,Fairleigh Dickinson
Army, W, H, 0,Fairleigh Dickinson
NJIT, L, H, 0,Fairleigh Dickinson
Saint Peter's, W, H, 0,Fairleigh Dickinson
Massachusetts, L, A, 0,Fairleigh Dickinson
South Florida, L, A, 0,Fairleigh Dickinson
Robert Morris, L, A, 0,Fairleigh Dickinson
St. Francis PA, W, A, 0,Fairleigh Dickinson
Central Connecticut, L, H, 0,Fairleigh Dickinson
Wagner, L, A, 0,Fairleigh Dickinson
LIU Brooklyn, L, A, 0,Fairleigh Dickinson
Mount St. Mary's, W, H, 0,Fairleigh Dickinson
St. Francis NY, W, H, 0,Fairleigh Dickinson
Bryant, W, A, 0,Fairleigh Dickinson
LIU Brooklyn, W, H, 0,Fairleigh Dickinson
Robert Morris, W, H, 0,Fairleigh Dickinson
Sacred Heart, L, A, 0,Fairleigh Dickinson
St. Francis NY, W, A, 0,Fairleigh Dickinson
St. Francis PA, L, H, 0,Fairleigh Dickinson
Bryant, W, H, 0,Fairleigh Dickinson
Sacred Heart, W, H, 0,Fairleigh Dickinson
Wagner, W, H, 0,Fairleigh Dickinson
Mount St. Mary's, W, A, 0,Fairleigh Dickinson
Central Connecticut, W, A, 0,Fairleigh Dickinson
Wagner, W, H, 1,Fairleigh Dickinson
Robert Morris, W, H, 1,Fairleigh Dickinson
St. Francis PA, W, A, 1,Fairleigh Dickinson
Prairie View A&M, W, N, 2,Fairleigh Dickinson
Gonzaga, L, N, 2,Fairleigh Dickinson
Alabama, L, A, 0,Appalachian St.
Purdue, L, N, 0,Appalachian St.
Wichita St., L, N, 0,Appalachian St.
Ball St., L, N, 0,Appalachian St.
East Carolina, L, A, 0,Appalachian St.
Howard, W, H, 0,Appalachian St.
North Carolina Central, W, H, 0,Appalachian St.
South Florida, L, A, 0,Appalachian St.
Georgetown, L, A, 0,Appalachian St.
Saint Louis, L, A, 0,Appalachian St.
South Alabama, L, A, 0,Appalachian St.
Troy, L, A, 0,Appalachian St.
UT Arlington, L, H, 0,Appalachian St.
Texas St., L, H, 0,Appalachian St.
Coastal Carolina, L, A, 0,Appalachian St.
Arkansas St., L, A, 0,Appalachian St.
Little Rock, W, A, 0,Appalachian St.
Louisiana, W, H, 0,Appalachian St.
Louisiana Monroe, W, H, 0,Appalachian St.
Texas St., L, A, 0,Appalachian St.
UT Arlington, L, A, 0,Appalachian St.
Coastal Carolina, W, H, 0,Appalachian St.
Georgia St., L, H, 0,Appalachian St.
Georgia Southern, L, H, 0,Appalachian St.
Louisiana Monroe, L, A, 0,Appalachian St.
Louisiana, W, A, 0,Appalachian St.
Troy, W, H, 0,Appalachian St.
South Alabama, L, H, 0,Appalachian St.
Louisiana Monroe, L, A, 1,Appalachian St.
Ball St., L, A, 0,Indiana St.
Green Bay, W, A, 0,Indiana St.
Western Kentucky, W, H, 0,Indiana St.
San Jose St., W, A, 0,Indiana St.
Wright St., W, H, 0,Indiana St.
North Texas, L, H, 0,Indiana St.
TCU, L, A, 0,Indiana St.
Colorado, W, N, 0,Indiana St.
UNLV, W, N, 0,Indiana St.
TCU, L, N, 0,Indiana St.
Loyola Chicago, L, A, 0,Indiana St.
Bradley, W, H, 0,Indiana St.
Missouri St., L, H, 0,Indiana St.
Evansville, W, A, 0,Indiana St.
Northern Iowa, L, A, 0,Indiana St.
Loyola Chicago, L, H, 0,Indiana St.
Valparaiso, W, H, 0,Indiana St.
Illinois St., L, A, 0,Indiana St.
Southern Illinois, L, A, 0,Indiana St.
Drake, L, H, 0,Indiana St.
Evansville, W, H, 0,Indiana St.
Bradley, L, A, 0,Indiana St.
Valparaiso, W, A, 0,Indiana St.
Southern Illinois, L, H, 0,Indiana St.
Illinois St., W, H, 0,Indiana St.
Missouri St., L, A, 0,Indiana St.
Drake, L, A, 0,Indiana St.
Northern Iowa, W, H, 0,Indiana St.
Valparaiso, L, N, 1,Indiana St.
Baylor, W, A, 0,Texas Southern
Gonzaga, L, A, 0,Texas Southern
Iowa St., L, A, 0,Texas Southern
San Diego St., L, A, 0,Texas Southern
Evansville, L, A, 0,Texas Southern
Oregon, W, A, 0,Texas Southern
Arizona St., L, A, 0,Texas Southern
Georgia, L, A, 0,Texas Southern
Tulane, L, A, 0,Texas Southern
Lamar, L, A, 0,Texas Southern
Texas A&M, W, A, 0,Texas Southern
Alcorn St., W, A, 0,Texas Southern
Southern, W, A, 0,Texas Southern
Prairie View A&M, L, A, 0,Texas Southern
Grambling St., L, H, 0,Texas Southern
Jackson St., W, H, 0,Texas Southern
Arkansas Pine Bluff, L, A, 0,Texas Southern
Mississippi Valley St., W, A, 0,Texas Southern
Alabama St., W, H, 0,Texas Southern
Alabama A&M, W, H, 0,Texas Southern
Prairie View A&M, W, H, 0,Texas Southern
Grambling St., W, A, 0,Texas Southern
Jackson St., W, A, 0,Texas Southern
Arkansas Pine Bluff, W, H, 0,Texas Southern
Mississippi Valley St., W, H, 0,Texas Southern
Alabama St., W, A, 0,Texas Southern
Alabama A&M, W, A, 0,Texas Southern
Alcorn St., W, H, 0,Texas Southern
Southern, L, H, 0,Texas Southern
Southern, W, H, 1,Texas Southern
Alabama St., W, N, 1,Texas Southern
Prairie View A&M, L, N, 1,Texas Southern
New Orleans, W, A, 1,Texas Southern
Nicholls St., W, H, 0,Washington St.
Seattle, L, A, 0,Washington St.
Cal Poly, W, H, 0,Washington St.
Delaware St., W, H, 0,Washington St.
Cal St. Northridge, W, H, 0,Washington St.
New Mexico St., L, A, 0,Washington St.
Idaho, W, H, 0,Washington St.
Montana St., L, H, 0,Washington St.
Rider, W, H, 0,Washington St.
SIU Edwardsville, W, H, 0,Washington St.
San Diego, L, N, 0,Washington St.
New Mexico St., L, N, 0,Washington St.
Santa Clara, L, H, 0,Washington St.
Washington, L, A, 0,Washington St.
Colorado, L, A, 0,Washington St.
Utah, L, A, 0,Washington St.
California, W, H, 0,Washington St.
Stanford, L, H, 0,Washington St.
Oregon St., L, A, 0,Washington St.
Oregon, L, A, 0,Washington St.
UCLA, L, H, 0,Washington St.
USC, L, H, 0,Washington St.
Arizona St., W, A, 0,Washington St.
Arizona, W, A, 0,Washington St.
Washington, L, H, 0,Washington St.
Colorado, W, H, 0,Washington St.
Utah, L, H, 0,Washington St.
Stanford, L, A, 0,Washington St.
California, L, A, 0,Washington St.
Oregon, L, H, 0,Washington St.
Oregon St., L, H, 0,Washington St.
Oregon, L, N, 1,Washington St.
UCF, L, A, 0,Rider
Coppin St., W, H, 0,Rider
Wagner, W, A, 0,Rider
West Virginia, L, A, 0,Rider
Hofstra, L, A, 0,Rider
Norfolk St., W, H, 0,Rider
Robert Morris, W, H, 0,Rider
Washington St., L, A, 0,Rider
Drake, L, A, 0,Rider
Northern Colorado, W, N, 0,Rider
Cal St. Northridge, L, N, 0,Rider
VCU, L, A, 0,Rider
Fairfield, W, A, 0,Rider
Quinnipiac, W, H, 0,Rider
Canisius, W, A, 0,Rider
Niagara, W, A, 0,Rider
Manhattan, W, H, 0,Rider
Iona, L, A, 0,Rider
Marist, W, H, 0,Rider
Saint Peter's, W, H, 0,Rider
Monmouth, L, A, 0,Rider
Manhattan, L, A, 0,Rider
Canisius, L, H, 0,Rider
Siena, L, H, 0,Rider
Quinnipiac, L, A, 0,Rider
Monmouth, W, H, 0,Rider
Saint Peter's, W, A, 0,Rider
Niagara, W, H, 0,Rider
Iona, L, H, 0,Rider
Marist, W, A, 0,Rider
Siena, L, A, 1,Rider
Marist, L, A, 0,Columbia
Youngstown St., L, H, 0,Columbia
FIU, L, H, 0,Columbia
Fordham, L, A, 0,Columbia
Delaware, L, H, 0,Columbia
Colgate, L, H, 0,Columbia
Bryant, W, H, 0,Columbia
Iona, W, N, 0,Columbia
Boston College, L, A, 0,Columbia
Rutgers, L, A, 0,Columbia
Northwestern, L, A, 0,Columbia
Binghamton, W, A, 0,Columbia
Cornell, L, A, 0,Columbia
Cornell, W, H, 0,Columbia
Princeton, L, H, 0,Columbia
Penn, L, H, 0,Columbia
Harvard, L, A, 0,Columbia
Dartmouth, L, A, 0,Columbia
Yale, L, H, 0,Columbia
Brown, L, H, 0,Columbia
Penn, W, A, 0,Columbia
Princeton, L, A, 0,Columbia
Brown, W, A, 0,Columbia
Yale, W, A, 0,Columbia
